"","STATE","STUSAB","DATE","LATITUDE","LONGITUDE","POPULATION","NEWCONFIRMED","CUMCONFIRMED","NEWDEATHS","CUMDEATHS","STATEFP","GNISID","UID","CODE3","EVENT_CATG_S","SCORE","SHORT_DESCRIPT","RESTRICTIONS","PHASED_REOPENING","COUNTYLEVEL","FACECOVER_RQD"
"1","ALABAMA","AL",2020-01-23,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"2","ALABAMA","AL",2020-01-24,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"3","ALABAMA","AL",2020-01-25,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"4","ALABAMA","AL",2020-01-26,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"5","ALABAMA","AL",2020-01-27,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"6","ALABAMA","AL",2020-01-28,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"7","ALABAMA","AL",2020-01-29,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"8","ALABAMA","AL",2020-01-30,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"9","ALABAMA","AL",2020-01-31,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"10","ALABAMA","AL",2020-02-01,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"11","ALABAMA","AL",2020-02-02,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"12","ALABAMA","AL",2020-02-03,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"13","ALABAMA","AL",2020-02-04,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"14","ALABAMA","AL",2020-02-05,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"15","ALABAMA","AL",2020-02-06,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"16","ALABAMA","AL",2020-02-07,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"17","ALABAMA","AL",2020-02-08,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"18","ALABAMA","AL",2020-02-09,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"19","ALABAMA","AL",2020-02-10,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"20","ALABAMA","AL",2020-02-11,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"21","ALABAMA","AL",2020-02-12,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"22","ALABAMA","AL",2020-02-13,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"23","ALABAMA","AL",2020-02-14,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"24","ALABAMA","AL",2020-02-15,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"25","ALABAMA","AL",2020-02-16,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"26","ALABAMA","AL",2020-02-17,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"27","ALABAMA","AL",2020-02-18,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"28","ALABAMA","AL",2020-02-19,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"29","ALABAMA","AL",2020-02-20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"30","ALABAMA","AL",2020-02-21,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"31","ALABAMA","AL",2020-02-22,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"32","ALABAMA","AL",2020-02-23,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"33","ALABAMA","AL",2020-02-24,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"34","ALABAMA","AL",2020-02-25,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"35","ALABAMA","AL",2020-02-26,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"36","ALABAMA","AL",2020-02-27,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"37","ALABAMA","AL",2020-02-28,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"38","ALABAMA","AL",2020-02-29,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"39","ALABAMA","AL",2020-03-01,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"40","ALABAMA","AL",2020-03-02,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"41","ALABAMA","AL",2020-03-03,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"42","ALABAMA","AL",2020-03-04,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"43","ALABAMA","AL",2020-03-05,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"44","ALABAMA","AL",2020-03-06,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"45","ALABAMA","AL",2020-03-07,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"46","ALABAMA","AL",2020-03-08,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"47","ALABAMA","AL",2020-03-09,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"48","ALABAMA","AL",2020-03-10,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"49","ALABAMA","AL",2020-03-11,32.806671,-86.79113,4951876,3,3,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"50","ALABAMA","AL",2020-03-12,32.806671,-86.79113,4951876,1,4,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"51","ALABAMA","AL",2020-03-13,32.806671,-86.79113,4951876,4,8,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"52","ALABAMA","AL",2020-03-14,32.806671,-86.79113,4951876,7,15,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"53","ALABAMA","AL",2020-03-15,32.806671,-86.79113,4951876,13,28,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"54","ALABAMA","AL",2020-03-16,32.806671,-86.79113,4951876,8,36,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"55","ALABAMA","AL",2020-03-17,32.806671,-86.79113,4951876,15,51,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"56","ALABAMA","AL",2020-03-18,32.806671,-86.79113,4951876,10,61,0,0,1,1779775,5796241491,57960,NA,0,NA,NA,NA,NA,NA
"57","ALABAMA","AL",2020-03-19,32.806671,-86.79113,4951876,27,88,0,0,1,1779775,5796241491,57960,"4SM",1,"Closing: Restaurants and Bars",1,0,0,0
"58","ALABAMA","AL",2020-03-20,32.806671,-86.79113,4951876,27,115,0,0,1,1779775,5796241491,57960,"3SM",1.5,"Restricting: Indoor Gathering Limit, 50 people",1,0,0,0
"59","ALABAMA","AL",2020-03-21,32.806671,-86.79113,4951876,34,149,0,0,1,1779775,5796241491,57960,NA,1.5,NA,NA,NA,NA,NA
"60","ALABAMA","AL",2020-03-22,32.806671,-86.79113,4951876,31,180,0,0,1,1779775,5796241491,57960,NA,1.5,NA,NA,NA,NA,NA
"61","ALABAMA","AL",2020-03-23,32.806671,-86.79113,4951876,44,224,0,0,1,1779775,5796241491,57960,NA,1.5,NA,NA,NA,NA,NA
"62","ALABAMA","AL",2020-03-24,32.806671,-86.79113,4951876,74,298,0,0,1,1779775,5796241491,57960,NA,1.5,NA,NA,NA,NA,NA
"63","ALABAMA","AL",2020-03-25,32.806671,-86.79113,4951876,174,472,1,1,1,1779775,5796241491,57960,NA,1.5,NA,NA,NA,NA,NA
"64","ALABAMA","AL",2020-03-26,32.806671,-86.79113,4951876,102,574,0,1,1,1779775,5796241491,57960,NA,1.5,NA,NA,NA,NA,NA
"65","ALABAMA","AL",2020-03-27,32.806671,-86.79113,4951876,110,684,3,4,1,1779775,5796241491,57960,"2SM",2.5,"Closing: All Non-Essential Businesses",1,0,0,0
"66","ALABAMA","AL",2020-03-28,32.806671,-86.79113,4951876,117,801,0,4,1,1779775,5796241491,57960,NA,2.5,NA,NA,NA,NA,NA
"67","ALABAMA","AL",2020-03-29,32.806671,-86.79113,4951876,79,880,6,10,1,1779775,5796241491,57960,NA,2.5,NA,NA,NA,NA,NA
"68","ALABAMA","AL",2020-03-30,32.806671,-86.79113,4951876,121,1001,0,10,1,1779775,5796241491,57960,NA,2.5,NA,NA,NA,NA,NA
"69","ALABAMA","AL",2020-03-31,32.806671,-86.79113,4951876,62,1063,13,23,1,1779775,5796241491,57960,NA,2.5,NA,NA,NA,NA,NA
"70","ALABAMA","AL",2020-04-01,32.806671,-86.79113,4951876,112,1175,4,27,1,1779775,5796241491,57960,NA,2.5,NA,NA,NA,NA,NA
"71","ALABAMA","AL",2020-04-02,32.806671,-86.79113,4951876,196,1371,5,32,1,1779775,5796241491,57960,NA,2.5,NA,NA,NA,NA,NA
"72","ALABAMA","AL",2020-04-03,32.806671,-86.79113,4951876,235,1606,6,38,1,1779775,5796241491,57960,"1SM",3.5,"Restricting: Stay at Home Order",1,0,0,0
"73","ALABAMA","AL",2020-04-04,32.806671,-86.79113,4951876,121,1727,6,44,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"74","ALABAMA","AL",2020-04-05,32.806671,-86.79113,4951876,178,1905,1,45,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"75","ALABAMA","AL",2020-04-06,32.806671,-86.79113,4951876,174,2079,4,49,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"76","ALABAMA","AL",2020-04-07,32.806671,-86.79113,4951876,229,2308,15,64,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"77","ALABAMA","AL",2020-04-08,32.806671,-86.79113,4951876,306,2614,2,66,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"78","ALABAMA","AL",2020-04-09,32.806671,-86.79113,4951876,340,2954,4,70,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"79","ALABAMA","AL",2020-04-10,32.806671,-86.79113,4951876,158,3112,10,80,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"80","ALABAMA","AL",2020-04-11,32.806671,-86.79113,4951876,234,3346,12,92,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"81","ALABAMA","AL",2020-04-12,32.806671,-86.79113,4951876,321,3667,1,93,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"82","ALABAMA","AL",2020-04-13,32.806671,-86.79113,4951876,203,3870,6,99,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"83","ALABAMA","AL",2020-04-14,32.806671,-86.79113,4951876,171,4041,15,114,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"84","ALABAMA","AL",2020-04-15,32.806671,-86.79113,4951876,266,4307,4,118,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"85","ALABAMA","AL",2020-04-16,32.806671,-86.79113,4951876,158,4465,15,133,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"86","ALABAMA","AL",2020-04-17,32.806671,-86.79113,4951876,92,4557,15,148,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"87","ALABAMA","AL",2020-04-18,32.806671,-86.79113,4951876,231,4788,5,153,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"88","ALABAMA","AL",2020-04-19,32.806671,-86.79113,4951876,190,4978,4,157,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"89","ALABAMA","AL",2020-04-20,32.806671,-86.79113,4951876,185,5163,6,163,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"90","ALABAMA","AL",2020-04-21,32.806671,-86.79113,4951876,241,5404,20,183,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"91","ALABAMA","AL",2020-04-22,32.806671,-86.79113,4951876,288,5692,13,196,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"92","ALABAMA","AL",2020-04-23,32.806671,-86.79113,4951876,207,5899,6,202,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"93","ALABAMA","AL",2020-04-24,32.806671,-86.79113,4951876,193,6092,7,209,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"94","ALABAMA","AL",2020-04-25,32.806671,-86.79113,4951876,182,6274,0,209,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"95","ALABAMA","AL",2020-04-26,32.806671,-86.79113,4951876,201,6475,10,219,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"96","ALABAMA","AL",2020-04-27,32.806671,-86.79113,4951876,146,6621,9,228,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"97","ALABAMA","AL",2020-04-28,32.806671,-86.79113,4951876,199,6820,14,242,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"98","ALABAMA","AL",2020-04-29,32.806671,-86.79113,4951876,159,6979,14,256,1,1779775,5796241491,57960,NA,3.5,NA,NA,NA,NA,NA
"99","ALABAMA","AL",2020-04-30,32.806671,-86.79113,4951876,208,7187,16,272,1,1779775,5796241491,57960,"1L",2.5,"Lifting: Stay at Home Order",1,0,0,0
"100","ALABAMA","AL",2020-05-01,32.806671,-86.79113,4951876,253,7440,17,289,1,1779775,5796241491,57960,"2E",2.25,"Easing: Non-Essential Businesses, Retail",1,0,0,0
"101","ALABAMA","AL",2020-05-02,32.806671,-86.79113,4951876,260,7700,-1,288,1,1779775,5796241491,57960,NA,2.25,NA,NA,NA,NA,NA
"102","ALABAMA","AL",2020-05-03,32.806671,-86.79113,4951876,277,7977,2,290,1,1779775,5796241491,57960,NA,2.25,NA,NA,NA,NA,NA
"103","ALABAMA","AL",2020-05-04,32.806671,-86.79113,4951876,226,8203,8,298,1,1779775,5796241491,57960,NA,2.25,NA,NA,NA,NA,NA
"104","ALABAMA","AL",2020-05-05,32.806671,-86.79113,4951876,317,8520,17,315,1,1779775,5796241491,57960,NA,2.25,NA,NA,NA,NA,NA
"105","ALABAMA","AL",2020-05-06,32.806671,-86.79113,4951876,249,8769,28,343,1,1779775,5796241491,57960,NA,2.25,NA,NA,NA,NA,NA
"106","ALABAMA","AL",2020-05-07,32.806671,-86.79113,4951876,346,9115,26,369,1,1779775,5796241491,57960,NA,2.25,NA,NA,NA,NA,NA
"107","ALABAMA","AL",2020-05-08,32.806671,-86.79113,4951876,322,9437,14,383,1,1779775,5796241491,57960,"2E",1.35,"Easing: Non-Essential Businesses, Hair Salons; Personal Care; Gyms",1,0,0,0
"108","ALABAMA","AL",2020-05-08,32.806671,-86.79113,4951876,322,9437,14,383,1,1779775,5796241491,57960,"3L",1.35,"Lifting: Indoor Gathering Limit, 50 People",1,0,0,0
"109","ALABAMA","AL",2020-05-09,32.806671,-86.79113,4951876,283,9720,7,390,1,1779775,5796241491,57960,NA,1.35,NA,NA,NA,NA,NA
"110","ALABAMA","AL",2020-05-10,32.806671,-86.79113,4951876,262,9982,3,393,1,1779775,5796241491,57960,NA,1.35,NA,NA,NA,NA,NA
"111","ALABAMA","AL",2020-05-11,32.806671,-86.79113,4951876,280,10262,10,403,1,1779775,5796241491,57960,"4E",0.7,"Easing: Restaurants and Bars Indoor Service (50%)",1,0,0,0
"112","ALABAMA","AL",2020-05-12,32.806671,-86.79113,4951876,304,10566,32,435,1,1779775,5796241491,57960,NA,0.7,NA,NA,NA,NA,NA
"113","ALABAMA","AL",2020-05-13,32.806671,-86.79113,4951876,256,10822,15,450,1,1779775,5796241491,57960,NA,0.7,NA,NA,NA,NA,NA
"114","ALABAMA","AL",2020-05-14,32.806671,-86.79113,4951876,339,11161,23,473,1,1779775,5796241491,57960,NA,0.7,NA,NA,NA,NA,NA
"115","ALABAMA","AL",2020-05-15,32.806671,-86.79113,4951876,333,11494,10,483,1,1779775,5796241491,57960,NA,0.7,NA,NA,NA,NA,NA
"116","ALABAMA","AL",2020-05-16,32.806671,-86.79113,4951876,334,11828,2,485,1,1779775,5796241491,57960,NA,0.7,NA,NA,NA,NA,NA
"117","ALABAMA","AL",2020-05-17,32.806671,-86.79113,4951876,309,12137,3,488,1,1779775,5796241491,57960,NA,0.7,NA,NA,NA,NA,NA
"118","ALABAMA","AL",2020-05-18,32.806671,-86.79113,4951876,301,12438,1,489,1,1779775,5796241491,57960,NA,0.7,NA,NA,NA,NA,NA
"119","ALABAMA","AL",2020-05-19,32.806671,-86.79113,4951876,387,12825,15,504,1,1779775,5796241491,57960,NA,0.7,NA,NA,NA,NA,NA
"120","ALABAMA","AL",2020-05-20,32.806671,-86.79113,4951876,361,13186,18,522,1,1779775,5796241491,57960,NA,0.7,NA,NA,NA,NA,NA
"121","ALABAMA","AL",2020-05-21,32.806671,-86.79113,4951876,404,13590,7,529,1,1779775,5796241491,57960,NA,0.7,NA,NA,NA,NA,NA
"122","ALABAMA","AL",2020-05-22,32.806671,-86.79113,4951876,364,13954,12,541,1,1779775,5796241491,57960,"2E",0.5,"Easing: Non-Essential Businesses, Entertainment",1,0,0,0
"123","ALABAMA","AL",2020-05-23,32.806671,-86.79113,4951876,374,14328,8,549,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"124","ALABAMA","AL",2020-05-24,32.806671,-86.79113,4951876,348,14676,2,551,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"125","ALABAMA","AL",2020-05-25,32.806671,-86.79113,4951876,633,15309,15,566,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"126","ALABAMA","AL",2020-05-26,32.806671,-86.79113,4951876,590,15899,14,580,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"127","ALABAMA","AL",2020-05-27,32.806671,-86.79113,4951876,364,16263,3,583,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"128","ALABAMA","AL",2020-05-28,32.806671,-86.79113,4951876,486,16749,8,591,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"129","ALABAMA","AL",2020-05-29,32.806671,-86.79113,4951876,513,17262,19,610,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"130","ALABAMA","AL",2020-05-30,32.806671,-86.79113,4951876,427,17689,8,618,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"131","ALABAMA","AL",2020-05-31,32.806671,-86.79113,4951876,511,18200,12,630,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"132","ALABAMA","AL",2020-06-01,32.806671,-86.79113,4951876,325,18525,16,646,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"133","ALABAMA","AL",2020-06-02,32.806671,-86.79113,4951876,209,18734,7,653,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"134","ALABAMA","AL",2020-06-03,32.806671,-86.79113,4951876,220,18954,0,653,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"135","ALABAMA","AL",2020-06-04,32.806671,-86.79113,4951876,308,19262,0,653,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"136","ALABAMA","AL",2020-06-05,32.806671,-86.79113,4951876,648,19910,23,676,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"137","ALABAMA","AL",2020-06-06,32.806671,-86.79113,4951876,445,20355,13,689,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"138","ALABAMA","AL",2020-06-07,32.806671,-86.79113,4951876,422,20777,3,692,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"139","ALABAMA","AL",2020-06-08,32.806671,-86.79113,4951876,491,21268,26,718,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"140","ALABAMA","AL",2020-06-09,32.806671,-86.79113,4951876,566,21834,11,729,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"141","ALABAMA","AL",2020-06-10,32.806671,-86.79113,4951876,825,22659,15,744,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"142","ALABAMA","AL",2020-06-11,32.806671,-86.79113,4951876,711,23370,11,755,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"143","ALABAMA","AL",2020-06-12,32.806671,-86.79113,4951876,1035,24405,14,769,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"144","ALABAMA","AL",2020-06-13,32.806671,-86.79113,4951876,959,25364,4,773,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"145","ALABAMA","AL",2020-06-14,32.806671,-86.79113,4951876,818,26182,0,773,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"146","ALABAMA","AL",2020-06-15,32.806671,-86.79113,4951876,303,26485,1,774,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"147","ALABAMA","AL",2020-06-16,32.806671,-86.79113,4951876,549,27034,11,785,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"148","ALABAMA","AL",2020-06-17,32.806671,-86.79113,4951876,907,27941,5,790,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"149","ALABAMA","AL",2020-06-18,32.806671,-86.79113,4951876,735,28676,20,810,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"150","ALABAMA","AL",2020-06-19,32.806671,-86.79113,4951876,549,29225,12,822,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"151","ALABAMA","AL",2020-06-20,32.806671,-86.79113,4951876,458,29683,16,838,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"152","ALABAMA","AL",2020-06-21,32.806671,-86.79113,4951876,439,30122,1,839,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"153","ALABAMA","AL",2020-06-22,32.806671,-86.79113,4951876,649,30771,2,841,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"154","ALABAMA","AL",2020-06-23,32.806671,-86.79113,4951876,1118,31889,23,864,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"155","ALABAMA","AL",2020-06-24,32.806671,-86.79113,4951876,989,32878,27,891,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"156","ALABAMA","AL",2020-06-25,32.806671,-86.79113,4951876,1002,33880,5,896,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"157","ALABAMA","AL",2020-06-26,32.806671,-86.79113,4951876,1023,34903,11,907,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"158","ALABAMA","AL",2020-06-27,32.806671,-86.79113,4951876,180,35083,12,919,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"159","ALABAMA","AL",2020-06-28,32.806671,-86.79113,4951876,1420,36503,0,919,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"160","ALABAMA","AL",2020-06-29,32.806671,-86.79113,4951876,1086,37589,10,929,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"161","ALABAMA","AL",2020-06-30,32.806671,-86.79113,4951876,888,38477,21,950,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"162","ALABAMA","AL",2020-07-01,32.806671,-86.79113,4951876,1170,39647,22,972,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"163","ALABAMA","AL",2020-07-02,32.806671,-86.79113,4951876,1693,41340,13,985,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"164","ALABAMA","AL",2020-07-03,32.806671,-86.79113,4951876,915,42255,21,1006,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"165","ALABAMA","AL",2020-07-04,32.806671,-86.79113,4951876,961,43216,1,1007,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"166","ALABAMA","AL",2020-07-05,32.806671,-86.79113,4951876,806,44022,0,1007,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"167","ALABAMA","AL",2020-07-06,32.806671,-86.79113,4951876,910,44932,0,1007,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"168","ALABAMA","AL",2020-07-07,32.806671,-86.79113,4951876,1416,46348,26,1033,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"169","ALABAMA","AL",2020-07-08,32.806671,-86.79113,4951876,1801,48149,25,1058,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"170","ALABAMA","AL",2020-07-09,32.806671,-86.79113,4951876,1546,49695,10,1068,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"171","ALABAMA","AL",2020-07-10,32.806671,-86.79113,4951876,1634,51329,36,1104,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
"172","ALABAMA","AL",2020-07-11,32.806671,-86.79113,4951876,1473,52802,10,1114,1,1779775,5796241491,57960,NA,0.5,NA,NA,NA,NA,NA
